id,aepi,aepf,aepib,aepfb,aepic,aepfc,info,time,fcalls,ndirs
76,481.9793027332356,529.8779133306497,473.5177454024523,470.21245855002553,474.7514105111068,511.1551916600335,Finished successfully: optimality conditions satisfied,18.056252002716064,2275,10
77,480.1384248781161,535.6094875493305,473.4822890078813,471.8397717228753,473.25093101207233,514.487192654303,Finished successfully: optimality conditions satisfied,11.369428873062134,1204,10
78,478.91549366999874,537.4968955365892,473.7660989549794,472.0714283353397,472.35247607120664,515.8120464278398,Finished successfully: optimality conditions satisfied,13.645272970199585,1456,10
79,485.3112773691416,536.6178635650691,474.4508281625616,471.6585309192196,476.9846815848806,516.0240574546455,Finished successfully: optimality conditions satisfied,10.403845071792603,1218,10
80,481.5545133813941,537.4055308568412,473.7898509551047,470.8290495572315,474.36846708084363,516.7095234709237,Finished successfully: optimality conditions satisfied,12.003912925720215,1134,10
81,482.5572560933991,536.8552848344868,474.18599776847105,472.407902887771,475.1582447399322,516.7264658894816,Finished successfully: optimality conditions satisfied,10.444247007369995,1148,10
82,481.1382754500282,535.2227075902266,473.44741860797416,471.55639471621635,474.13470491586025,514.9929993706149,Finished successfully: optimality conditions satisfied,19.453416109085083,2569,10
83,479.77180470407984,536.5240001845797,473.3836905631482,472.199570404584,473.2886311733411,516.3671513270964,Finished successfully: optimality conditions satisfied,49.11885595321655,7315,10
84,479.8674193359307,537.8308540889185,473.5533488879912,472.51388793231627,472.9557450870092,517.3669631577066,Finished successfully: optimality conditions satisfied,9.533796072006226,994,10
85,481.7241513070584,532.5655415644509,474.4631110926117,471.42949836863755,474.829311402398,512.7578545376351,Finished successfully: optimality conditions satisfied,24.298846006393433,3402,10
86,480.1153023658423,533.652386615302,474.2459718483763,471.5940925572126,473.173549826095,513.8781300466252,Finished successfully: optimality conditions satisfied,16.002908945083618,2100,10
87,479.38203686535513,536.6683618295765,474.6221304865544,472.25913150248147,472.8800671286662,515.8942357247647,Finished successfully: optimality conditions satisfied,13.052329063415527,1456,10
88,479.31612773621663,535.5164248736894,474.0700481338083,471.40732560601634,472.50693737291937,515.4801286564585,Finished successfully: optimality conditions satisfied,7.888427019119263,924,10
89,479.182870827378,535.5740849448199,473.33265885876034,469.0897431664831,472.7021413272668,514.973860859153,Finished successfully: optimality conditions satisfied,9.752472877502441,1050,10
90,480.65623836479915,537.5351923473424,474.54402526312504,471.80730315065057,473.97383235983335,516.781172903006,Finished successfully: optimality conditions satisfied,16.443470001220703,2205,10
91,479.47566627330434,534.1475373799087,473.5610253831937,471.8911742275558,472.778104471199,514.6862151565016,Finished successfully: optimality conditions satisfied,23.72980284690857,2814,10
92,480.5826105810287,538.4313596566296,473.50517607430123,470.35501292956684,473.48343321680403,516.5762684734651,Finished successfully: optimality conditions satisfied,19.249790906906128,2499,10
93,479.9667836108418,535.1399738455975,473.5531190513337,472.05296900205144,473.08910683044184,514.9769127976642,Finished successfully: optimality conditions satisfied,22.322697162628174,3073,10
94,482.8710370087233,537.6295102459508,473.7173134366497,473.28822092610466,475.2300732207575,518.0568173195728,Finished successfully: optimality conditions satisfied,12.492475032806396,1400,10
95,484.9311887133583,534.1074907445701,474.5007460691102,471.7368587640704,476.5829930944947,514.2432202553119,Finished successfully: optimality conditions satisfied,15.853967905044556,1967,10
96,479.18385776670647,535.3596832084096,473.3409496229015,471.01003387500094,472.79099158374385,515.4528381201276,Finished successfully: optimality conditions satisfied,8.007041215896606,882,10
97,480.1828332312111,537.8803618185393,473.7982926343724,471.81541487301286,473.43028897601727,517.0290325499038,Finished successfully: optimality conditions satisfied,9.39061689376831,1043,10
98,480.9607227951091,535.3866372927057,474.03759026485244,473.33331311077274,473.7415026040603,515.2758959793046,Finished successfully: optimality conditions satisfied,8.882347822189331,1106,10
99,485.375601636959,536.3528663577368,474.5353358651008,471.92996180022743,476.98222369112125,515.6245074754854,Finished successfully: optimality conditions satisfied,9.98838996887207,1169,10
100,478.9857088422717,536.5332815678618,473.60073917975814,471.4120201358437,472.4498454526666,516.3284031356505,Finished successfully: optimality conditions satisfied,8.684494018554688,1001,10
1,481.89103550458503,488.5163584494152,474.5881485888527,480.14454548386914,474.5596062842503,480.15250776755215,Finished successfully: optimality conditions satisfied,74.10182285308838,714,110
2,480.27801751649565,488.88519160986465,473.3914734810294,480.30901592188445,473.392005555503,480.3223507192794,Finished successfully: optimality conditions satisfied,51.05397701263428,595,110
3,481.1099359479002,488.12687388866703,473.96251306077784,479.57317160744947,473.98986172029225,479.603964229409,Finished successfully: optimality conditions satisfied,54.53172492980957,602,110
4,481.47172354731515,488.32979001824043,474.2005113253337,479.69228350095943,474.22388174519267,479.6999874583162,Finished successfully: optimality conditions satisfied,62.11945295333862,651,110
5,481.4374496941197,487.2382643032507,474.2211202836187,478.6095457011164,474.20644535453783,478.64508860686095,Finished successfully: optimality conditions satisfied,41.533448934555054,497,110
6,480.37349724835,488.57489351457167,473.46641368320127,480.1719621412377,473.4745549568755,480.186598400459,Finished successfully: optimality conditions satisfied,46.853360176086426,581,110
7,480.9888459203791,487.6066982892854,473.8664018746,479.2474166378521,473.85462119594587,479.2590990355223,Finished successfully: optimality conditions satisfied,46.50344705581665,476,110
8,480.64746971245336,488.07777898058873,473.61557683277726,479.3541331543367,473.6086359164809,479.3741842385277,Finished successfully: optimality conditions satisfied,100.07734608650208,903,110
9,481.8864903563898,488.42407023430076,474.5330888144649,479.9460827485586,474.54875714600223,479.96932347299037,Finished successfully: optimality conditions satisfied,54.68364691734314,574,110
10,480.6739856726473,488.15401882021666,473.6800723847327,479.6085830341796,473.679453640736,479.6276082120004,Finished successfully: optimality conditions satisfied,61.63236403465271,630,110
11,481.44900827145665,487.68737630132676,474.20473069667025,478.97815791177624,474.2211873478589,478.99454978289765,Finished successfully: optimality conditions satisfied,40.024781942367554,413,110
12,480.46838265788,488.84434684490026,473.4945816612123,479.93976604303003,473.4943818785687,479.9398188012222,Finished successfully: optimality conditions satisfied,86.22006893157959,1043,110
13,481.8688921513121,488.39424472372264,474.56770177873454,479.9999210689475,474.54832086005524,480.02959761325405,Finished successfully: optimality conditions satisfied,53.18278384208679,602,110
14,481.2039736994282,488.09655167393487,474.0764608199223,479.8486411079271,474.06612373036717,479.8793002307323,Finished successfully: optimality conditions satisfied,42.9687020778656,518,110
15,480.69572773083036,487.4298155790254,473.6808420305084,479.3178122069307,473.67088823279687,479.35031183750505,Finished successfully: optimality conditions satisfied,53.68833804130554,595,110
16,480.8133452225947,488.34026453362867,473.77675821012,479.5831102217094,473.77535592979854,479.5951256988153,Finished successfully: optimality conditions satisfied,80.17991495132446,756,110
17,480.2662208077802,488.1208985294641,473.3595266440395,479.68082182773395,473.3606495010368,479.70637694717817,Finished successfully: optimality conditions satisfied,62.06170296669006,658,110
18,480.7463163239252,488.0985771750998,473.72055791491664,479.5302315630704,473.725133877193,479.5461894179476,Finished successfully: optimality conditions satisfied,66.058109998703,707,110
19,480.6761468386016,488.72380751863227,473.7103969230934,479.95831554641546,473.69072361718196,479.9816219089855,Finished successfully: optimality conditions satisfied,54.90053391456604,595,110
20,480.3626715332598,488.36243346968416,473.449108696741,479.98084778988215,473.4521292351034,480.0109445999876,Finished successfully: optimality conditions satisfied,57.38924193382263,602,110
21,481.78603740196814,488.34921628574983,474.48800180929777,479.82075894165246,474.48017554901173,479.83439461139386,Finished successfully: optimality conditions satisfied,41.363871812820435,476,110
22,480.5054143779845,487.4372944237201,473.52273297528615,478.7669314279349,473.53312383448696,478.7872070372014,Finished successfully: optimality conditions satisfied,54.639628887176514,511,110
23,480.3430250195419,488.8028690636577,473.44403347006875,480.33788413997894,473.4446846211118,480.3506937694563,Finished successfully: optimality conditions satisfied,53.29494023323059,637,110
24,480.5520642393137,489.0687816355939,473.57852419202806,480.28826139602836,473.5688584719195,480.2886742220123,Finished successfully: optimality conditions satisfied,44.71048307418823,511,110
25,481.4363946531571,487.51100992668995,474.16121154696566,479.15950109780766,474.1792202561285,479.178340747262,Finished successfully: optimality conditions satisfied,57.82939100265503,490,110
26,481.52717138324516,488.4085040367141,474.31135800531047,479.9619537486556,474.28020318885086,479.9693714737396,Terminated after numerical difficulties: current point cannot be improved,321.15878105163574,2303,110
27,481.5715250114974,488.47621124531963,474.27792527002333,479.80013568079085,474.25758421761657,479.8189950777059,Finished successfully: optimality conditions satisfied,59.127965211868286,637,110
28,481.45039794266324,487.8184953200996,474.2097216517064,479.6729246847192,474.22487295427385,479.6875225112476,Finished successfully: optimality conditions satisfied,36.71055889129639,427,110
29,480.8403402887744,487.84543738912515,473.7976976967064,479.4442981355966,473.7813946122897,479.47137426083015,Finished successfully: optimality conditions satisfied,77.47299218177795,735,110
30,482.0480071965154,487.6790163952653,474.6944324045043,479.24552027360215,474.6746806896334,479.2708926175524,Finished successfully: optimality conditions satisfied,49.79092001914978,574,110
31,481.1266673320321,487.226791914862,473.96066117226303,478.7313068609767,473.9456360882787,478.7361038716171,Finished successfully: optimality conditions satisfied,55.04229712486267,490,110
32,481.89355074911543,488.19175880410853,474.5686430833676,479.65856443684623,474.5620173689853,479.6749004135177,Finished successfully: optimality conditions satisfied,43.61408710479736,518,110
33,480.74975610353465,487.832021441434,473.7311784218669,479.4958099088692,473.7375503061149,479.514746884255,Finished successfully: optimality conditions satisfied,54.136733055114746,511,110
34,480.3345786604056,488.25061184538987,473.41822907150447,479.7226966763159,473.3957218377964,479.72721002284317,Finished successfully: optimality conditions satisfied,43.927911043167114,504,110
35,481.3190648213399,486.9244438764004,474.1029114155849,478.55222456675983,474.079479888447,478.5776140687525,Finished successfully: optimality conditions satisfied,39.15265488624573,413,110
36,481.60271563066607,488.22470332080337,474.3346710052102,479.86200443929044,474.34989214040377,479.87894575210424,Finished successfully: optimality conditions satisfied,46.28744196891785,525,110
37,481.56893777873984,487.9131138130743,474.3105040057929,479.4000765799972,474.31057197631117,479.41246809175067,Finished successfully: optimality conditions satisfied,52.247689962387085,623,110
38,480.996496683018,488.55213871008345,473.90197327688725,479.98112040750857,473.90552603750484,479.99120526006556,Finished successfully: optimality conditions satisfied,54.222963094711304,630,110
39,481.06250215472653,488.09164639466564,473.91403563387763,479.5414698910981,473.89658556864146,479.57592089244014,Finished successfully: optimality conditions satisfied,317.1867001056671,2275,110
40,481.71500808823913,488.21496896237795,474.4189038105444,479.9146640674279,474.41791468805474,479.93991032034995,Finished successfully: optimality conditions satisfied,67.11850786209106,714,110
41,480.5740341368566,488.2853039166461,473.57661128169866,479.6759374500486,473.5641837349313,479.697545525227,Finished successfully: optimality conditions satisfied,53.42801380157471,588,110
42,480.37133013004586,488.37819900010123,473.4131917990561,479.83275827687845,473.42340590196716,479.84108750856626,Finished successfully: optimality conditions satisfied,40.68693280220032,441,110
43,480.3987931142618,488.6665537071873,473.45396179576943,480.1297530423993,473.44900771571747,480.1544950744789,Finished successfully: optimality conditions satisfied,52.35682201385498,609,110
44,480.471071085948,487.51742687106776,473.5306503389258,478.9470098072706,473.5121396346347,478.973593276304,Finished successfully: optimality conditions satisfied,50.57909893989563,497,110
45,480.2571206534761,488.0149172024649,473.3378964590162,479.8466840052944,473.34513191861237,479.8600545228099,Finished successfully: optimality conditions satisfied,45.80217003822327,511,110
46,480.2264454771017,487.81353816672885,473.3443298267452,479.61158497761573,473.3427270333072,479.63002773884284,Finished successfully: optimality conditions satisfied,66.70625019073486,742,110
47,480.5545128776156,488.7850635471841,473.60575138932455,480.18201245630814,473.59792568545794,480.2099700791535,Finished successfully: optimality conditions satisfied,47.48122215270996,539,110
48,480.3463608737421,487.9443145467995,473.4429688865099,479.323304341028,473.4385058941237,479.34399856224053,Finished successfully: optimality conditions satisfied,41.75684404373169,455,110
49,481.95741337516046,488.26892568005627,474.59136322339174,479.7768633837441,474.60427448965373,479.7858407831443,Finished successfully: optimality conditions satisfied,66.15708303451538,749,110
50,481.70808138280466,487.87619353656606,474.4295056570046,479.4408457056845,474.42261505124696,479.4537968541516,Finished successfully: optimality conditions satisfied,45.83048105239868,504,110
51,480.68709415100443,488.1461827396017,473.67095452837674,479.7785574474668,473.6632541290207,479.79153038636156,Finished successfully: optimality conditions satisfied,52.98127794265747,595,110
52,481.6649017018685,487.4537902169298,474.3411708948534,479.1154891441188,474.3589866926614,479.1646936469578,Finished successfully: optimality conditions satisfied,52.740962982177734,553,110
53,480.83309955438597,487.32469049670027,473.8032735094631,478.9495442645349,473.79011696394593,478.9740285001923,Finished successfully: optimality conditions satisfied,38.1299729347229,427,110
54,480.42153838303915,487.7662263068663,473.4924837411181,479.4260591644155,473.4712239797725,479.45009427005505,Finished successfully: optimality conditions satisfied,142.84189701080322,1890,110
55,481.6369693163069,488.7244863701751,474.3611748658352,480.0069139138086,474.3679209006195,480.02632599484105,Finished successfully: optimality conditions satisfied,90.39405488967896,889,110
56,480.326924174109,488.71911804666917,473.4091216351989,480.12837137440556,473.42016444663756,480.15359470830094,Finished successfully: optimality conditions satisfied,66.32799291610718,812,110
57,480.38027646078365,487.9574969819771,473.44663231085906,479.3239096581971,473.42283755499454,479.34843091198127,Finished successfully: optimality conditions satisfied,77.49637985229492,693,110
58,481.3087260866646,488.1878693151979,474.13408868386335,479.9192087608522,474.1050133828882,479.94557940175974,Finished successfully: optimality conditions satisfied,51.790382862091064,637,110
59,480.64592931940297,487.7016323554038,473.66268892552574,479.36678006950666,473.66873826794836,479.38986378984214,Finished successfully: optimality conditions satisfied,37.79939818382263,413,110
60,480.4293407095637,488.5653012016482,473.50900259763864,479.7920817158517,473.50758368778907,479.8090488177974,Finished successfully: optimality conditions satisfied,49.06326508522034,539,110
61,480.3683248248689,487.56308278900434,473.4401946067957,479.06387433000265,473.4296919723877,479.07238132296874,Finished successfully: optimality conditions satisfied,33.31334900856018,392,110
62,480.4629441393808,487.85582660704824,473.51607432522957,479.3986937573531,473.50751669065176,479.4152662376698,Finished successfully: optimality conditions satisfied,55.29279589653015,560,110
63,480.7698357571619,488.74864018165897,473.73930268977745,480.21121702779675,473.726614078671,480.23697630997435,Finished successfully: optimality conditions satisfied,67.40265393257141,700,110
64,480.43467818699014,488.0300479432235,473.48053347028616,479.43658069972236,473.46928277642945,479.4463755614494,Finished successfully: optimality conditions satisfied,64.02110695838928,616,110
65,481.7992843733561,488.32251416626855,474.4647071964138,479.6268406977997,474.4911529175476,479.63700463299233,Finished successfully: optimality conditions satisfied,62.83204388618469,588,110
66,481.66394033642814,488.05556013464644,474.37604716155374,479.7773078530552,474.3713867597697,479.7898613485505,Finished successfully: optimality conditions satisfied,49.31278681755066,609,110
67,480.52568219808046,487.59011261505333,473.5607013466867,479.2053182268518,473.56644141551703,479.2311355296226,Finished successfully: optimality conditions satisfied,48.90618395805359,525,110
68,480.40721428332546,488.5562128067978,473.47736576174594,479.9597172370163,473.4694136747214,479.96201204609264,Finished successfully: optimality conditions satisfied,48.059816122055054,553,110
69,481.74993694003757,487.8000299196787,474.432032516982,479.38055234678336,474.42914221602996,479.40060787219363,Finished successfully: optimality conditions satisfied,61.59336590766907,686,110
70,481.0067941932263,488.6090166120246,473.90940320211166,480.09414454917544,473.89976115718554,480.1188960268079,Finished successfully: optimality conditions satisfied,57.26445293426514,707,110
71,480.2896778177846,488.58320489209456,473.3889116400645,480.0864256598197,473.3766564012663,480.12134148320564,Finished successfully: optimality conditions satisfied,51.44092607498169,574,110
72,480.41333639576476,487.9366461041025,473.489992521577,479.63374043690715,473.4880357433137,479.63936805206663,Finished successfully: optimality conditions satisfied,54.83599805831909,567,110
73,481.29126027203716,488.03258511019897,474.0820724570294,479.54394697291065,474.0837130941372,479.56472869719016,Finished successfully: optimality conditions satisfied,51.47836494445801,560,110
